AQM75288.1	WP_176580081.1	100	567	0	0	1	567	1	567	0.0	1051
AQM75288.1	WP_088901273.1	95.8	567	24	0	1	567	1	567	0.0	1025
AQM75288.1	WP_004048499.1	90.9	492	45	0	76	567	8	499	7.47e-312	862
AQM75288.1	WP_066418771.1	77.0	553	113	2	27	567	105	655	2.21e-286	803
AQM75288.1	WP_254810615.1	51.0	471	227	3	89	558	94	561	8.68e-152	458
AQM75288.1	WP_256418724.1	82.6	109	19	0	457	565	2	110	1.05e-49	178
WP_004048499.1	WP_004048499.1	100	499	0	0	1	499	1	499	0.0	956
WP_004048499.1	WP_088901273.1	91.4	499	43	0	1	499	69	567	0.0	889
WP_004048499.1	WP_176580081.1	90.9	492	45	0	8	499	76	567	3.69e-315	870
WP_004048499.1	WP_066418771.1	82.8	499	86	0	1	499	157	655	1.10e-287	804
WP_004048499.1	WP_254810615.1	52.5	472	220	3	20	490	93	561	8.89e-163	483
WP_004048499.1	WP_256418724.1	87.2	109	14	0	389	497	2	110	4.21e-54	188
WP_012946163.1	WP_012946163.1	100	559	0	0	1	559	1	559	0.0	1068
WP_012946163.1	WP_006665488.1	71.6	549	134	3	19	559	8	542	4.56e-268	752
WP_012946163.1	WP_226043402.1	72.4	537	131	4	36	559	8	540	6.03e-263	739
WP_012946163.1	WP_006111403.1	70.5	549	135	4	19	556	8	540	5.20e-260	732
WP_012946163.1	WP_013876066.1	69.5	532	149	5	37	556	8	538	1.36e-256	723
WP_012946163.1	WP_233274409.1	69.9	558	153	4	10	559	65	615	1.45e-253	718
WP_012946163.1	QCC57297.1	74.2	507	123	3	61	559	25	531	1.79e-250	707
WP_012946163.1	WP_253521886.1	37.0	514	295	8	46	553	6	496	3.60e-80	271
WP_013876066.1	WP_013876066.1	100	538	0	0	1	538	1	538	0.0	1050
WP_013876066.1	WP_006665488.1	71.3	512	138	3	32	538	32	539	9.46e-260	730
WP_013876066.1	WP_012946163.1	69.7	531	148	5	9	538	38	556	3.73e-256	722
WP_013876066.1	WP_006111403.1	70.3	512	144	3	32	538	32	540	2.81e-254	716
WP_013876066.1	WP_226043402.1	68.2	532	164	4	10	538	8	537	9.99e-247	697
WP_013876066.1	QCC57297.1	68.6	516	158	4	25	538	15	528	2.13e-241	683
WP_013876066.1	WP_233274409.1	68.6	516	158	4	25	538	99	612	4.26e-240	683
WP_006665488.1	WP_006665488.1	100	543	0	0	1	543	1	543	0.0	1060
WP_006665488.1	WP_006111403.1	95.4	542	24	1	1	541	1	542	0.0	1006
WP_006665488.1	WP_226043402.1	73.4	546	135	2	1	542	1	540	2.14e-280	783
WP_006665488.1	WP_012946163.1	75.6	513	113	3	32	542	57	559	7.70e-269	754
WP_006665488.1	WP_013876066.1	71.3	512	138	3	32	539	32	538	1.66e-260	732
WP_006665488.1	QCC57297.1	72.1	526	144	3	18	542	8	531	1.41e-257	724
WP_006665488.1	WP_233274409.1	72.1	526	144	3	18	542	92	615	2.92e-256	724
WP_256418724.1	WP_256418724.1	100	110	0	0	1	110	1	110	4.75e-72	220
WP_256418724.1	WP_004048499.1	87.2	109	14	0	2	110	389	497	8.55e-56	191
WP_256418724.1	WP_088901273.1	81.7	109	20	0	2	110	457	565	9.92e-52	181
WP_256418724.1	WP_176580081.1	82.6	109	19	0	2	110	457	565	9.92e-52	181
WP_226043402.1	WP_226043402.1	100	540	0	0	1	540	1	540	0.0	1051
WP_226043402.1	WP_006665488.1	73.4	546	135	2	1	540	1	542	7.44e-281	784
WP_226043402.1	WP_006111403.1	71.9	545	144	2	1	539	1	542	1.28e-274	768
WP_226043402.1	WP_012946163.1	72.8	534	134	4	8	540	36	559	7.14e-264	741
WP_226043402.1	WP_013876066.1	68.2	532	164	4	8	537	10	538	6.10e-248	700
WP_226043402.1	QCC57297.1	69.4	520	155	4	24	540	13	531	2.43e-243	688
WP_226043402.1	WP_233274409.1	69.4	520	155	4	24	540	97	615	4.89e-242	688
QCC57297.1	QCC57297.1	100	531	0	0	1	531	1	531	0.0	999
QCC57297.1	WP_233274409.1	99.8	531	1	0	1	531	85	615	0.0	998
QCC57297.1	WP_006665488.1	72.1	526	144	3	8	531	18	542	4.83e-258	726
QCC57297.1	WP_012946163.1	74.2	507	123	3	25	531	61	559	1.27e-252	712
QCC57297.1	WP_006111403.1	69.8	536	134	6	8	528	18	540	1.11e-249	704
QCC57297.1	WP_226043402.1	69.4	520	155	4	13	531	24	540	1.19e-243	689
QCC57297.1	WP_013876066.1	68.6	516	158	4	15	528	25	538	4.48e-243	687
WP_233274409.1	WP_233274409.1	100	615	0	0	1	615	1	615	0.0	1085
WP_233274409.1	QCC57297.1	99.8	531	1	0	85	615	1	531	0.0	998
WP_233274409.1	WP_006665488.1	72.1	526	144	3	92	615	18	542	1.16e-256	726
WP_233274409.1	WP_012946163.1	69.9	558	153	4	65	615	10	559	1.38e-254	721
WP_233274409.1	WP_006111403.1	69.8	536	134	6	92	612	18	540	2.61e-248	704
