AQM75272.1	WP_088901258.1	100	264	0	0	1	264	1	264	9.76e-197	548
AQM75272.1	WP_004048522.1	86.7	270	30	1	1	264	1	270	5.65e-177	498
AQM75272.1	WP_066418812.1	82.0	266	46	1	1	264	1	266	1.79e-163	464
WP_004048522.1	WP_004048522.1	100	270	0	0	1	270	1	270	5.89e-201	559
WP_004048522.1	WP_088901258.1	86.7	270	30	1	1	270	1	264	6.74e-176	495
WP_004048522.1	WP_066418812.1	78.5	270	54	2	1	270	1	266	4.01e-157	448
WP_012946146.1	WP_012946146.1	100	268	0	0	1	268	1	268	2.06e-209	580
WP_012946146.1	WP_174682793.1	94.1	270	14	1	1	268	1	270	7.40e-199	553
WP_012946146.1	WP_013876080.1	64.7	269	86	4	3	267	8	271	1.74e-124	365
WP_012946146.1	WP_247005177.1	59.1	274	102	6	1	267	4	274	1.40e-107	323
WP_012946146.1	WP_006671473.1	50.0	276	120	7	1	266	1	268	1.69e-85	266
WP_013876080.1	WP_013876080.1	100	272	0	0	1	272	1	272	8.42e-211	584
WP_013876080.1	WP_012946146.1	64.7	269	86	4	8	271	3	267	6.17e-125	367
WP_013876080.1	WP_174682793.1	63.7	270	89	4	8	271	3	269	3.12e-123	362
WP_013876080.1	WP_247005177.1	57.9	273	106	7	6	271	4	274	6.21e-105	316
