WP_004048507.1	WP_004048507.1	100	304	0	0	1	304	1	304	6.40e-213	592
WP_004048507.1	WP_176580077.1	84.9	305	45	1	1	304	1	305	8.12e-182	513
WP_004048507.1	WP_088901266.1	83.9	305	48	1	1	304	1	305	2.71e-180	509
WP_004048507.1	WP_066418790.1	81.1	297	56	0	1	297	1	297	2.00e-170	484
WP_012946156.1	WP_012946156.1	100	324	0	0	1	324	1	324	2.10e-228	633
WP_012946156.1	WP_049967309.1	72.5	313	81	1	12	324	8	315	3.37e-156	450
WP_012946156.1	WP_049904836.1	73.6	314	79	3	8	321	2	311	1.69e-151	438
WP_012946156.1	WP_006665481.1	72.9	314	80	3	8	321	2	310	2.31e-151	437
WP_012946156.1	ELY97150.1	73.5	306	77	3	16	321	2	303	8.07e-148	428
WP_012946156.1	WP_226043409.1	67.8	317	95	3	8	324	3	312	9.46e-146	423
WP_012946156.1	WP_013876072.1	65.2	319	101	5	8	324	3	313	3.83e-131	386
WP_013876072.1	WP_013876072.1	100	313	0	0	1	313	1	313	4.18e-218	606
WP_013876072.1	WP_049904836.1	72.4	297	77	3	3	298	2	294	1.62e-139	407
WP_013876072.1	WP_006665481.1	72.1	297	77	3	3	298	2	293	1.81e-138	404
WP_013876072.1	ELY97150.1	72.1	290	76	3	10	298	1	286	1.56e-135	397
WP_013876072.1	WP_012946156.1	65.2	319	101	5	3	313	8	324	1.50e-130	385
WP_013876072.1	WP_049967309.1	64.7	312	95	5	10	313	11	315	5.61e-126	373
WP_013876072.1	WP_226043409.1	61.4	321	107	6	1	313	1	312	2.43e-119	356
ELY97150.1	ELY97150.1	100	306	0	0	1	306	1	306	1.51e-212	591
ELY97150.1	WP_049904836.1	99.7	306	1	0	1	306	9	314	5.81e-212	590
ELY97150.1	WP_006665481.1	94.4	306	16	1	1	306	9	313	1.76e-199	558
ELY97150.1	WP_012946156.1	73.3	307	78	3	1	303	15	321	7.23e-146	423
ELY97150.1	WP_049967309.1	71.8	305	79	3	1	302	11	311	1.17e-142	415
ELY97150.1	WP_226043409.1	67.9	308	90	4	1	305	10	311	5.96e-135	395
ELY97150.1	WP_013876072.1	72.1	290	76	3	1	286	10	298	7.15e-134	392
WP_049904836.1	WP_049904836.1	100	314	0	0	1	314	1	314	5.28e-217	603
WP_049904836.1	ELY97150.1	99.7	306	1	0	9	314	1	306	8.47e-212	590
WP_049904836.1	WP_006665481.1	94.6	314	16	1	1	314	1	313	2.27e-204	571
WP_049904836.1	WP_012946156.1	73.6	314	79	3	2	311	8	321	4.44e-149	432
WP_049904836.1	WP_049967309.1	71.8	308	80	3	6	310	8	311	7.88e-143	416
WP_049904836.1	WP_013876072.1	72.4	297	77	3	2	294	3	298	1.08e-137	402
WP_049904836.1	WP_226043409.1	67.6	315	93	4	2	313	3	311	2.99e-137	401
WP_049967309.1	WP_049967309.1	100	315	0	0	1	315	1	315	2.08e-219	609
WP_049967309.1	WP_012946156.1	72.5	313	81	1	8	315	12	324	3.80e-155	447
WP_049967309.1	WP_006665481.1	72.3	307	79	3	8	311	6	309	4.00e-145	421
WP_049967309.1	WP_049904836.1	72.4	304	77	3	8	307	6	306	3.38e-144	419
WP_049967309.1	ELY97150.1	72.4	301	76	3	11	307	1	298	7.29e-144	418
WP_049967309.1	WP_226043409.1	67.1	313	101	2	3	315	2	312	5.40e-138	403
WP_049967309.1	WP_013876072.1	64.7	312	95	5	11	315	10	313	4.60e-125	370
WP_006665481.1	WP_006665481.1	100	313	0	0	1	313	1	313	1.99e-216	602
WP_006665481.1	WP_049904836.1	94.6	314	16	1	1	313	1	314	3.22e-204	571
WP_006665481.1	ELY97150.1	94.4	306	16	1	9	313	1	306	3.63e-199	558
WP_006665481.1	WP_012946156.1	72.9	314	80	3	2	310	8	321	8.61e-149	431
WP_006665481.1	WP_049967309.1	72.3	307	79	3	6	309	8	311	6.54e-144	418
WP_006665481.1	WP_226043409.1	68.2	314	92	4	2	312	3	311	2.48e-138	404
WP_006665481.1	WP_013876072.1	72.1	297	77	3	2	293	3	298	1.21e-136	400
WP_006665481.1	WP_253439235.1	38.3	264	150	5	22	279	140	396	1.58e-43	165
WP_066418790.1	WP_066418790.1	100	303	0	0	1	303	1	303	1.39e-211	588
WP_066418790.1	WP_176580077.1	82.2	297	53	0	1	297	1	297	1.02e-170	485
WP_066418790.1	WP_088901266.1	82.8	297	51	0	1	297	1	297	1.45e-170	485
WP_066418790.1	WP_004048507.1	81.1	297	56	0	1	297	1	297	3.83e-168	479
WP_088901266.1	WP_088901266.1	100	305	0	0	1	305	1	305	2.41e-213	593
WP_088901266.1	WP_176580077.1	97.7	305	7	0	1	305	1	305	1.10e-209	584
WP_088901266.1	WP_004048507.1	83.9	305	48	1	1	305	1	304	3.16e-179	507
WP_088901266.1	WP_066418790.1	82.8	297	51	0	1	297	1	297	1.26e-171	488
WP_226043409.1	WP_226043409.1	100	312	0	0	1	312	1	312	3.18e-217	603
WP_226043409.1	WP_012946156.1	67.8	317	95	3	3	312	8	324	7.45e-145	421
WP_226043409.1	WP_006665481.1	68.2	314	92	4	3	311	2	312	2.14e-139	407
WP_226043409.1	WP_049967309.1	67.1	313	101	2	2	312	3	315	2.66e-138	404
WP_226043409.1	WP_049904836.1	67.6	315	93	4	3	311	2	313	3.64e-138	404
WP_226043409.1	ELY97150.1	67.9	308	90	4	10	311	1	305	1.50e-135	397
WP_226043409.1	WP_013876072.1	61.4	321	107	6	1	312	1	313	4.87e-119	355
WP_226043409.1	ELY68829.1	43.5	276	132	11	11	276	116	377	4.75e-52	187
WP_226043409.1	WP_152423108.1	43.5	276	132	11	11	276	135	396	7.40e-52	187
WP_176580077.1	WP_176580077.1	100	305	0	0	1	305	1	305	2.41e-213	593
WP_176580077.1	WP_088901266.1	97.7	305	7	0	1	305	1	305	1.56e-209	583
WP_176580077.1	WP_004048507.1	84.9	305	45	1	1	305	1	304	1.35e-180	510
WP_176580077.1	WP_066418790.1	82.2	297	53	0	1	297	1	297	1.26e-171	488
WP_152423108.1	WP_152423108.1	100	425	0	0	1	425	1	425	5.90e-302	827
WP_152423108.1	ELY68829.1	100	406	0	0	20	425	1	406	6.09e-288	791
WP_152423108.1	WP_253439235.1	61.7	412	154	4	1	411	1	409	5.02e-176	508
WP_152423108.1	APX98541.1	57.4	427	170	7	1	418	1	424	1.18e-161	473
WP_152423108.1	WP_010546856.1	59.9	414	162	4	1	411	1	413	2.40e-160	469
WP_152423108.1	WP_007139925.1	59.9	414	162	4	1	411	1	413	6.75e-160	469
