WP_004048507.1	WP_004048507.1	100	304	0	0	1	304	1	304	6.40e-213	592
WP_004048507.1	WP_176580077.1	84.9	305	45	1	1	304	1	305	8.12e-182	513
WP_004048507.1	WP_088901266.1	83.9	305	48	1	1	304	1	305	2.71e-180	509
WP_004048507.1	WP_066418790.1	81.1	297	56	0	1	297	1	297	2.00e-170	484
WP_012946156.1	WP_012946156.1	100	324	0	0	1	324	1	324	2.10e-228	633
WP_012946156.1	WP_049967309.1	72.5	313	81	1	12	324	8	315	3.37e-156	450
WP_012946156.1	WP_049904836.1	73.6	314	79	3	8	321	2	311	1.69e-151	438
WP_012946156.1	WP_006665481.1	72.9	314	80	3	8	321	2	310	2.31e-151	437
WP_012946156.1	ELY97150.1	73.5	306	77	3	16	321	2	303	8.07e-148	428
WP_012946156.1	WP_226043409.1	67.8	317	95	3	8	324	3	312	9.46e-146	423
WP_012946156.1	WP_013876072.1	65.2	319	101	5	8	324	3	313	3.83e-131	386
WP_013876072.1	WP_013876072.1	100	313	0	0	1	313	1	313	4.18e-218	606
WP_013876072.1	WP_049904836.1	72.4	297	77	3	3	298	2	294	1.62e-139	407
WP_013876072.1	WP_006665481.1	72.1	297	77	3	3	298	2	293	1.81e-138	404
WP_013876072.1	ELY97150.1	72.1	290	76	3	10	298	1	286	1.56e-135	397
WP_013876072.1	WP_012946156.1	65.2	319	101	5	3	313	8	324	1.50e-130	385
WP_013876072.1	WP_049967309.1	64.7	312	95	5	10	313	11	315	5.61e-126	373
WP_013876072.1	WP_226043409.1	61.4	321	107	6	1	313	1	312	2.43e-119	356
