WP_152421865.1	WP_152421865.1	100	1274	0	0	1	1274	1	1274	0.0	2417
WP_152421865.1	AQM75270.1	63.8	1407	353	18	1	1274	1	1384	0.0	1578
WP_152421865.1	ELZ38788.1	100	792	0	0	483	1274	1	792	0.0	1499
WP_152421865.1	WP_236996085.1	79.6	891	180	1	386	1274	18	908	0.0	1392
WP_152421865.1	WP_237583085.1	79.6	891	180	1	386	1274	16	906	0.0	1392
WP_152421865.1	WP_157884858.1	50.1	944	356	15	395	1272	538	1432	3.90e-271	820
WP_012946144.1	WP_012946144.1	100	1138	0	0	1	1138	1	1138	0.0	2162
WP_012946144.1	WP_013876082.1	50.4	1143	511	24	8	1134	10	1112	0.0	1014
WP_012946144.1	WP_245724312.1	47.2	1060	512	19	82	1133	88	1107	9.42e-316	919
WP_012946144.1	WP_174682795.1	58.6	864	314	14	282	1138	375	1201	5.11e-309	904
WP_012946144.1	APX98552.1	42.3	1100	551	27	77	1133	87	1145	7.01e-262	781
WP_012946144.1	WP_083687816.1	42.7	1009	504	24	161	1133	7	977	6.07e-250	745
WP_012946144.1	WP_233274410.1	38.9	879	482	19	279	1134	381	1227	4.73e-177	564
WP_012946144.1	QCC57287.1	38.9	879	482	19	279	1134	451	1297	2.52e-176	564
WP_012946144.1	WP_049967299.1	37.2	878	501	15	282	1134	16	868	3.25e-169	532
WP_012946144.1	WP_006430204.1	39.1	883	475	22	282	1132	24	875	5.59e-169	532
WP_012946144.1	WP_175417072.1	35.9	889	499	21	281	1133	518	1371	1.80e-144	481
WP_012946144.1	QCW05226.1	35.9	889	499	21	281	1133	591	1444	6.68e-144	481
WP_012946144.1	QCC57188.1	45.3	148	76	2	574	716	10	157	2.33e-27	123
WP_012946144.1	QCC57187.1	37.7	106	55	3	282	387	47	141	1.32e-04	58.2
WP_013876082.1	WP_013876082.1	100	1115	0	0	1	1115	1	1115	0.0	2197
WP_013876082.1	WP_012946144.1	49.9	1145	514	22	10	1112	8	1134	0.0	1006
WP_013876082.1	WP_245724312.1	49.1	1108	520	24	22	1111	26	1107	0.0	985
WP_013876082.1	WP_174682795.1	51.0	847	381	11	276	1112	375	1197	7.75e-266	793
WP_013876082.1	WP_206537188.1	43.4	1031	524	24	77	1083	30	1024	6.60e-250	747
WP_013876082.1	WP_247005175.1	45.3	847	430	16	276	1111	211	1035	1.20e-234	707
WP_013876082.1	WP_006430204.1	45.1	871	424	21	276	1112	24	874	2.16e-217	657
WP_013876082.1	ELY97141.1	44.4	856	433	18	243	1083	5	832	1.53e-214	649
WP_013876082.1	APX98747.1	43.7	842	437	14	271	1085	374	1205	1.78e-214	661
WP_013876082.1	WP_083687828.1	43.7	842	437	14	271	1085	401	1232	3.70e-214	661
WP_013876082.1	WP_233274410.1	41.4	875	454	17	273	1113	381	1230	1.58e-199	622
WP_013876082.1	QCC57287.1	41.4	875	454	17	273	1113	451	1300	9.60e-199	622
WP_013876082.1	WP_049967299.1	39.5	868	479	18	276	1112	16	868	1.20e-182	566
WP_013876082.1	WP_006665474.1	45.0	694	354	13	430	1112	2	678	8.08e-179	550
WP_013876082.1	WP_175417072.1	40.0	880	460	20	274	1112	517	1369	2.67e-174	560
WP_013876082.1	QCW05226.1	40.0	880	460	20	274	1112	590	1442	1.29e-173	560
WP_013876082.1	QCC57255.1	31.6	826	497	19	276	1096	107	869	8.41e-102	353
WP_013876082.1	WP_136396809.1	31.6	826	497	19	276	1096	116	878	1.02e-101	353
WP_013876082.1	WP_254810679.1	30.8	819	510	22	276	1084	282	1053	2.04e-87	317
WP_013876082.1	QCC57188.1	45.2	157	81	2	540	691	1	157	4.72e-32	136
