WP_004048516.1	WP_004048516.1	100	96	0	0	1	96	1	96	4.51e-68	209
WP_004048516.1	WP_088901260.1	82.8	93	16	0	4	96	6	98	3.16e-55	176
WP_004048516.1	WP_157884856.1	76.0	96	23	0	1	96	1	96	1.41e-53	172
WP_013876076.1	WP_013876076.1	100	340	0	0	1	340	1	340	1.53e-229	637
WP_013876076.1	WP_226043415.1	56.5	338	136	6	3	332	2	336	2.46e-107	328
WP_013876076.1	WP_276257232.1	51.5	338	154	6	4	332	3	339	1.11e-93	294
WP_013876076.1	ELY68834.1	50.3	306	145	4	34	333	23	327	8.21e-85	271
WP_013876076.1	WP_193364773.1	50.3	306	145	4	34	333	35	339	1.19e-84	271
WP_013876076.1	WP_006665477.1	39.9	363	166	15	6	340	6	344	2.96e-45	168
WP_276257232.1	WP_276257232.1	100	372	0	0	1	372	1	372	5.96e-250	691
WP_276257232.1	WP_226043415.1	64.8	372	115	10	1	365	1	363	1.86e-130	389
WP_276257232.1	WP_238705388.1	55.7	366	152	6	2	365	3	360	1.94e-109	335
WP_276257232.1	QCW05316.1	56.2	356	146	6	12	365	1	348	1.38e-106	327
WP_276257232.1	WP_013876076.1	51.5	338	154	6	3	339	4	332	1.95e-92	291
WP_276257232.1	WP_049967304.1	48.9	354	173	6	2	351	3	352	1.52e-81	264
WP_276257232.1	QCC57193.1	49.1	344	167	6	12	351	1	340	1.50e-78	256
WP_088901260.1	WP_088901260.1	100	98	0	0	1	98	1	98	1.33e-70	215
WP_088901260.1	WP_004048516.1	82.8	93	16	0	6	98	4	96	4.58e-55	176
WP_088901260.1	WP_157884856.1	75.3	93	23	0	6	98	4	96	4.95e-50	163
WP_193364773.1	WP_193364773.1	100	371	0	0	1	371	1	371	6.83e-228	635
WP_193364773.1	ELY68834.1	100	339	0	0	33	371	21	359	7.35e-220	615
WP_193364773.1	WP_238705388.1	57.8	372	147	6	1	370	1	364	2.36e-115	350
WP_193364773.1	QCW05316.1	59.8	338	128	5	35	370	21	352	1.10e-110	338
WP_193364773.1	WP_226043415.1	58.3	338	134	7	35	369	33	366	1.70e-105	325
WP_193364773.1	WP_006111378.1	55.4	312	134	5	35	344	33	341	1.69e-96	301
WP_193364773.1	WP_013876076.1	46.8	346	164	6	1	339	1	333	2.59e-84	270
WP_157884856.1	WP_157884856.1	100	96	0	0	1	96	1	96	8.78e-66	203
WP_157884856.1	WP_004048516.1	76.0	96	23	0	1	96	1	96	6.74e-52	168
WP_157884856.1	WP_088901260.1	75.3	93	23	0	4	96	6	98	1.62e-48	159
WP_006665477.1	WP_006665477.1	100	344	0	0	1	344	1	344	1.79e-230	640
WP_006665477.1	WP_247005178.1	53.9	345	154	4	1	344	1	341	1.63e-102	315
WP_006665477.1	WP_076148799.1	39.9	366	184	12	1	343	1	353	9.36e-47	173
WP_006665477.1	WP_013876076.1	40.2	363	165	16	6	344	6	340	1.98e-46	171
WP_006665477.1	WP_226043415.1	41.2	308	156	11	6	306	6	295	5.05e-42	160
WP_006665477.1	WP_092699153.1	39.0	300	161	9	7	297	9	295	7.69e-40	155
WP_226043415.1	WP_226043415.1	100	368	0	0	1	368	1	368	9.42e-245	678
WP_226043415.1	WP_238705388.1	64.6	367	120	7	3	366	4	363	6.92e-134	397
WP_226043415.1	QCW05316.1	65.6	358	113	7	12	366	1	351	5.29e-133	394
WP_226043415.1	WP_276257232.1	64.8	372	115	10	1	363	1	365	1.30e-130	389
WP_226043415.1	WP_006111378.1	58.5	330	133	3	11	339	12	338	5.05e-113	343
WP_226043415.1	WP_013876076.1	56.5	338	136	6	2	336	3	332	4.32e-106	325
WP_226043415.1	ELY68834.1	58.2	340	135	7	33	368	23	359	4.59e-105	323
WP_226043415.1	WP_193364773.1	58.2	340	135	7	33	368	35	371	6.78e-105	323
WP_226043415.1	WP_049967304.1	55.8	328	136	5	12	332	8	333	1.50e-94	297
WP_226043415.1	QCC57193.1	55.6	324	138	5	12	332	1	321	1.17e-93	294
WP_226043415.1	WP_006665477.1	40.7	307	159	10	6	295	6	306	4.08e-41	158
ELY68834.1	ELY68834.1	100	359	0	0	1	359	1	359	3.92e-221	617
ELY68834.1	WP_193364773.1	100	339	0	0	21	359	33	371	2.89e-219	613
ELY68834.1	QCW05316.1	59.8	338	128	5	23	358	21	352	2.04e-110	337
ELY68834.1	WP_238705388.1	59.8	338	128	5	23	358	33	364	3.03e-110	337
ELY68834.1	WP_226043415.1	58.3	338	134	7	23	357	33	366	3.16e-105	324
ELY68834.1	WP_006111378.1	55.4	312	134	5	23	332	33	341	3.18e-96	300
ELY68834.1	WP_013876076.1	49.4	312	139	5	23	327	34	333	1.39e-83	268
