WP_004048499.1	WP_004048499.1	100	499	0	0	1	499	1	499	0.0	956
WP_004048499.1	WP_088901273.1	91.4	499	43	0	1	499	69	567	0.0	889
WP_004048499.1	WP_176580081.1	90.9	492	45	0	8	499	76	567	3.69e-315	870
WP_004048499.1	WP_066418771.1	82.8	499	86	0	1	499	157	655	1.10e-287	804
WP_004048499.1	WP_254810615.1	52.5	472	220	3	20	490	93	561	8.89e-163	483
WP_004048499.1	WP_256418724.1	87.2	109	14	0	389	497	2	110	4.21e-54	188
WP_012946163.1	WP_012946163.1	100	559	0	0	1	559	1	559	0.0	1068
WP_012946163.1	WP_006665488.1	71.6	549	134	3	19	559	8	542	4.56e-268	752
WP_012946163.1	WP_226043402.1	72.4	537	131	4	36	559	8	540	6.03e-263	739
WP_012946163.1	WP_006111403.1	70.5	549	135	4	19	556	8	540	5.20e-260	732
WP_012946163.1	WP_013876066.1	69.5	532	149	5	37	556	8	538	1.36e-256	723
WP_012946163.1	WP_233274409.1	69.9	558	153	4	10	559	65	615	1.45e-253	718
WP_012946163.1	QCC57297.1	74.2	507	123	3	61	559	25	531	1.79e-250	707
WP_012946163.1	WP_253521886.1	37.0	514	295	8	46	553	6	496	3.60e-80	271
WP_013876066.1	WP_013876066.1	100	538	0	0	1	538	1	538	0.0	1050
WP_013876066.1	WP_006665488.1	71.3	512	138	3	32	538	32	539	9.46e-260	730
WP_013876066.1	WP_012946163.1	69.7	531	148	5	9	538	38	556	3.73e-256	722
WP_013876066.1	WP_006111403.1	70.3	512	144	3	32	538	32	540	2.81e-254	716
WP_013876066.1	WP_226043402.1	68.2	532	164	4	10	538	8	537	9.99e-247	697
WP_013876066.1	QCC57297.1	68.6	516	158	4	25	538	15	528	2.13e-241	683
WP_013876066.1	WP_233274409.1	68.6	516	158	4	25	538	99	612	4.26e-240	683
